Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
0.005208333333333,1.000000000000000,0.000000000000000,0.787476280834915,0.101108033240997,0.000000000000000,0.256998880179171,0.018735979711152,1.000000000000000,0.000000000000000,0.660486674391657,0.000000000000000,1.000000000000000,0.326755658734765,1.000000000000000,0.000000000000000,0.033166999312374,0.000022289132127,0.039855072463768,0.042105263157895,0.803797468354430,0.685990338164251
0.005208333333333,0.933333333333333,0.000000000000000,0.781783681214421,0.009695290858726,0.000000000000000,0.251959686450168,0.022009805556813,0.989795918367347,0.000000000000000,0.651216685979143,0.000400000000000,0.989583333333333,0.319791062100987,0.989690721649485,0.000000000000000,0.038382493364814,0.000223270033249,0.039855072463768,0.042105263157895,0.802742616033755,0.685990338164251
0.005208333333333,0.866666666666667,0.000000000000000,0.776091081593928,0.114958448753463,0.000000000000000,0.265957446808511,0.022119041766022,1.000000000000000,0.000000000000000,0.643105446118192,0.000400000000000,1.000000000000000,0.307022634939060,1.000000000000000,0.000000000000000,0.037031153145201,0.000223794046966,0.043478260869565,0.045614035087719,0.800632911392405,0.685990338164251
0.005208333333333,0.800000000000000,0.000000000000000,0.770398481973435,0.117728531855956,0.000000000000000,0.287234042553192,0.021172752965074,1.000000000000000,0.000042416216191,0.634994206257242,0.000400000000000,1.000000000000000,0.302959953569356,1.000000000000000,0.000000000000000,0.035628893575059,0.000002246766777,0.043478260869565,0.045614035087719,0.793248945147679,0.685990338164251
0.005208333333333,0.733333333333333,0.000000000000000,0.764705882352941,0.120498614958449,0.000000000000000,0.300111982082867,0.022436554577364,1.000000000000000,0.000131961561482,0.626882966396292,0.000400000000000,1.000000000000000,0.309924550203134,1.000000000000000,0.000000000000000,0.037219584295476,0.000228124502506,0.047101449275362,0.049122807017544,0.778481012658228,0.642512077294686
0.005208333333333,0.666666666666667,0.000000000000000,0.757115749525617,0.124653739612188,0.000555555555556,0.295072788353863,0.002146968529802,1.000000000000000,0.000047129129101,0.617612977983777,0.000400000000000,1.000000000000000,0.288450377248984,1.000000000000000,0.000000000000000,0.004134204060446,0.000225130359232,0.047101449275362,0.049122807017544,0.764767932489452,0.603864734299517
0.005208333333333,0.600000000000000,0.000000000000000,0.755218216318785,0.124653739612188,0.000555555555556,0.323628219484882,0.017867429722901,0.989795918367347,0.000000000000000,0.608342989571263,0.000400000000000,0.989583333333333,0.314567614625653,0.989690721649485,0.000000000000000,0.034508841152131,0.002262599256738,0.050724637681159,0.052631578947368,0.760548523206751,0.589371980676328
0.005208333333333,0.533333333333333,0.000000000000000,0.740037950664137,0.000000000000000,0.000555555555556,0.313549832026876,0.001879991510393,1.000000000000000,0.000000000000000,0.597914252607184,0.000400000000000,1.000000000000000,0.319210679048172,1.000000000000000,0.000000000000000,0.003657417290357,0.002277898447780,0.054347826086957,0.052631578947368,0.752109704641350,0.579710144927536
0.005208333333333,0.466666666666667,0.000000000000000,0.751423149905123,0.011080332409972,0.000555555555556,0.311870100783875,0.001655374671384,0.989795918367347,0.000103684084022,0.587485515643105,0.000400000000000,1.000000000000000,0.332559489262914,0.989690721649485,0.000000000000000,0.003033081174533,0.000022941444188,0.054347826086957,0.056140350877193,0.741561181434599,0.560386473429952
0.005208333333333,0.400000000000000,0.000000000000000,0.719165085388994,0.135734072022161,0.000555555555556,0.296752519596864,0.000169515871843,0.989795918367347,0.000320478077886,0.055619930475087,0.000400000000000,0.979166666666667,0.318630295995357,0.979381443298969,0.000000000000000,0.000280671749280,0.002312858200667,0.057971014492754,0.059649122807018,0.734177215189873,0.550724637681159
0.005208333333333,0.333333333333333,0.000000000000000,0.705882352941177,0.019390581717452,0.000555555555556,0.288353863381859,0.001385690139176,0.989795918367347,0.000028277477460,0.566628041714948,0.000400000000000,0.979166666666667,0.333720255368543,0.989690721649485,0.000000000000000,0.002328263086292,0.000240716289344,0.061594202898551,0.059649122807018,0.722573839662447,0.521739130434783
0.005208333333333,0.266666666666667,0.000000000000000,0.696394686907021,0.022160664819945,0.000555555555556,0.253639417693169,0.011388285760297,1.000000000000000,0.000032990390371,0.555040556199305,0.000400000000000,0.989583333333333,0.348810214741730,0.979381443298969,0.000000000000000,0.020264205721432,0.000252658855647,0.061594202898551,0.063157894736842,0.718354430379747,0.526570048309179
0.005208333333333,0.200000000000000,0.000000000000000,0.692599620493359,0.023545706371191,0.000555555555556,0.239641657334826,0.000755613737613,0.979591836734694,0.000037703303281,0.543453070683662,0.000400000000000,0.979166666666667,0.342426001160766,0.979381443298969,0.000000000000000,0.001577565948395,0.000262456675543,0.065217391304348,0.066666666666667,0.710970464135021,0.516908212560386
0.005208333333333,0.133333333333333,0.000000000000000,0.702087286527514,0.019390581717452,0.000555555555556,0.208286674132139,0.005365369093685,0.969387755102041,0.000075406606561,0.531865585168019,0.000400000000000,0.989583333333333,0.344167150319211,0.989690721649485,0.000000000000000,0.012183842465757,0.000002687309283,0.068840579710145,0.070175438596491,0.706751054852321,0.516908212560386
0.005208333333333,0.066666666666667,0.000000000000000,0.707779886148007,0.018005540166205,0.000555555555556,0.237402015677492,0.004938706740877,0.969387755102041,0.000084832432381,0.521436848203940,0.000400000000000,0.979166666666667,0.326755658734765,0.979381443298969,0.000000000000000,0.011120921765700,0.000027931167722,0.072463768115942,0.070175438596491,0.698312236286920,0.512077294685990
0.005208333333333,0.000000000000000,0.000000000000000,0.688804554079696,0.013850415512465,0.000555555555556,0.204367301231803,0.004708005988740,0.969387755102041,0.003119948346475,0.509849362688297,0.000400000000000,0.979166666666667,0.341845618107951,0.979381443298969,0.000000000000000,0.009852288186129,0.000030059683617,0.072463768115942,0.073684210526316,0.691983122362869,0.516908212560386
0.010416666666667,1.000000000000000,0.000000000000000,0.745730550284630,0.024930747922438,0.011666666666667,0.000000000000000,0.000000000000000,0.959183673469388,0.000296913513335,0.677867902665122,0.009600000000000,0.958333333333333,0.000000000000000,0.958762886597938,0.000000000000000,0.034665140633982,0.030815943613527,0.213768115942029,0.200000000000000,0.783755274261603,0.695652173913044
0.010416666666667,0.933333333333333,0.000000000000000,0.741935483870968,0.013850415512465,0.011666666666667,0.000000000000000,0.002784269219792,0.959183673469388,0.000000000000000,0.665121668597914,0.009600000000000,0.958333333333333,0.396982008125363,0.958762886597938,0.000000000000000,0.004583078710029,0.030229933199999,0.213768115942029,0.200000000000000,0.781645569620253,0.695652173913044
0.010416666666667,0.866666666666667,0.000000000000000,0.740037950664137,0.153739612188366,0.011666666666667,0.029115341545353,0.027949343616144,0.959183673469388,0.000117822822752,0.651216685979143,0.009600000000000,0.958333333333333,0.391758560650029,0.958762886597938,0.000000000000000,0.045901961393514,0.029631142416525,0.210144927536232,0.200000000000000,0.777426160337553,0.695652173913044
0.010416666666667,0.800000000000000,0.000000000000000,0.736242884250474,0.155124653739612,0.011666666666667,0.036394176931691,0.028538429461590,0.959183673469388,0.000084832432381,0.638470451911935,0.009600000000000,0.958333333333333,0.334881021474173,0.958762886597938,0.000000000000000,0.046682007267478,0.029033925219966,0.210144927536232,0.200000000000000,0.772151898734177,0.695652173913044
0.010416666666667,0.733333333333333,0.000000000000000,0.732447817836812,0.159279778393352,0.011666666666667,0.030795072788354,0.026129586760481,0.959183673469388,0.000527846245929,0.625724217844728,0.009600000000000,0.958333333333333,0.285548461984910,0.958762886597938,0.000000000000000,0.045569544564710,0.028457132192260,0.210144927536232,0.200000000000000,0.763713080168776,0.676328502415459
0.010416666666667,0.666666666666667,0.000000000000000,0.728652751423150,0.163434903047091,0.011666666666667,0.024636058230683,0.022110859367498,0.959183673469388,0.000485430029738,0.612977983777520,0.009600000000000,0.958333333333333,0.275681950087057,0.958762886597938,0.000000000000000,0.037439570548019,0.027914630374868,0.210144927536232,0.200000000000000,0.753164556962025,0.657004830917874
0.010416666666667,0.600000000000000,0.000000000000000,0.722960151802657,0.168975069252078,0.011111111111111,0.027435610302352,0.018073164239578,0.948979591836735,0.000504281681379,0.600231749710313,0.009200000000000,0.947916666666667,0.289611143354614,0.958762886597938,0.000000000000000,0.032450410908465,0.002741057014192,0.213768115942029,0.203508771929825,0.743670886075949,0.632850241545894
0.010416666666667,0.533333333333333,0.000000000000000,0.717267552182163,0.173130193905817,0.011111111111111,0.025195968645017,0.002211877250915,0.918367346938776,0.001022702101488,0.588644264194670,0.009200000000000,0.927083333333333,0.222286709228091,0.938144329896907,0.000000000000000,0.004141722949651,0.002694791549430,0.213768115942029,0.203508771929825,0.735232067510548,0.608695652173913
0.010416666666667,0.466666666666667,0.000000000000000,0.711574952561670,0.177285318559557,0.011111111111111,0.024076147816349,0.016443807883377,0.081632653061224,0.000000000000000,0.055619930475087,0.009200000000000,0.958333333333333,0.200232153221126,0.958762886597938,0.000000000000000,0.033007191327716,0.000026542299508,0.213768115942029,0.203508771929825,0.727848101265823,0.594202898550725
0.010416666666667,0.400000000000000,0.000000000000000,0.703984819734345,0.181440443213296,0.011111111111111,0.019596864501680,0.013872762957573,0.071428571428571,0.004448989787118,0.565469293163384,0.009200000000000,0.958333333333333,0.173534532791642,0.958762886597938,0.000000000000000,0.029058535997948,0.026106302319156,0.217391304347826,0.207017543859649,0.723628691983122,0.594202898550725
0.010416666666667,0.333333333333333,0.000000000000000,0.694497153700190,0.186980609418283,0.010555555555556,0.027435610302352,0.000130848784585,0.836734693877551,0.010849125519010,0.555040556199305,0.008800000000000,0.885416666666667,0.166569936157864,0.886597938144330,0.000000000000000,0.000247048468721,0.025727993785043,0.217391304347826,0.207017543859649,0.717299578059072,0.579710144927536
0.010416666666667,0.266666666666667,0.000000000000000,0.683111954459203,0.018005540166205,0.010555555555556,0.024636058230683,0.011313896254378,0.816326530612245,0.015500770561261,0.543453070683662,0.009200000000000,0.864583333333333,0.183981427742310,0.865979381443299,0.000000000000000,0.021794728856086,0.002537495461446,0.221014492753623,0.210526315789474,0.709915611814346,0.565217391304348
0.010416666666667,0.200000000000000,0.000000000000000,0.671726755218216,0.200831024930748,0.011111111111111,0.018477043673012,0.001284324236212,0.000000000000000,0.072456323079606,0.533024333719583,0.009200000000000,0.875000000000000,0.187463726059199,0.876288659793814,0.000000000000000,0.002455748978778,0.002506825974256,0.224637681159420,0.210526315789474,0.699367088607595,0.555555555555556
0.010416666666667,0.133333333333333,0.000000000000000,0.669829222011385,0.199445983379501,0.011111111111111,0.019596864501680,0.007623853088931,0.000000000000000,0.027627095478903,0.522595596755504,0.009200000000000,0.864583333333333,0.195008705745792,0.865979381443299,0.000000000000000,0.014874881311841,0.002472843916579,0.224637681159420,0.214035087719298,0.688818565400844,0.536231884057971
0.010416666666667,0.066666666666667,0.000000000000000,0.666034155597723,0.199445983379501,0.011111111111111,0.012318029115342,0.007596855384294,0.000000000000000,0.012658884076481,0.513325608342990,0.009600000000000,0.895833333333333,0.201392919326756,0.896907216494845,0.000000000000000,0.014526820710187,0.024416967112791,0.228260869565217,0.217543859649123,0.679324894514768,0.526570048309179
0.010416666666667,0.000000000000000,0.000000000000000,0.664136622390892,0.199445983379501,0.011666666666667,0.013437849944009,0.007928985854367,0.000000000000000,0.000000000000000,0.502896871378911,0.010000000000000,0.864583333333333,0.181079512478236,0.865979381443299,0.000000000000000,0.014730897026267,0.002410101389235,0.231884057971015,0.221052631578947,0.670886075949367,0.516908212560386
0.015625000000000,1.000000000000000,0.000000000000000,0.305502846299810,0.462603878116344,0.036666666666667,0.000000000000000,0.000000000000000,0.642857142857143,0.000556123723390,0.258400926998841,0.039200000000000,0.041666666666667,0.000000000000000,0.639175257731959,0.035643564356436,0.030998401659352,0.002153171589930,0.297101449275362,0.284210526315789,0.560126582278481,0.550724637681159
0.015625000000000,0.933333333333333,0.000000000000000,0.292220113851992,0.480609418282548,0.037222222222222,0.465845464725644,0.001230273138801,0.642857142857143,0.055136368135053,0.251448435689455,0.040400000000000,0.677083333333333,0.170632617527568,0.639175257731959,0.037623762376238,0.004007943608091,0.002080931120746,0.304347826086957,0.287719298245614,0.555907172995781,0.550724637681159
0.015625000000000,0.866666666666667,0.000000000000000,0.280834914611006,0.490304709141274,0.038333333333333,0.452967525195969,0.001845931003688,0.775510204081633,0.040168156732632,0.244495944380070,0.042000000000000,0.666666666666667,0.225769007544980,0.773195876288660,0.043564356435644,0.004052456461966,0.002009337553452,0.307971014492754,0.294736842105263,0.551687763713080,0.550724637681159
0.015625000000000,0.800000000000000,0.000000000000000,0.373814041745731,0.494459833795014,0.040000000000000,0.460806270996641,0.013148033185557,0.755102040816326,0.021010165753147,0.237543453070684,0.044000000000000,0.750000000000000,0.170052234474753,0.752577319587629,0.049504950495050,0.038571181800707,0.000200625375591,0.315217391304348,0.298245614035088,0.535864978902954,0.497584541062802
0.015625000000000,0.733333333333333,0.000000000000000,0.278937381404175,0.498614958448753,0.041666666666667,0.450727883538634,0.012314809066015,0.724489795918367,0.006829010806709,0.231749710312862,0.046000000000000,0.729166666666667,0.174695298897272,0.711340206185567,0.047524752475248,0.036061167231142,0.018718056707342,0.318840579710145,0.305263157894737,0.522151898734177,0.454106280193237
0.015625000000000,0.666666666666667,0.000000000000000,0.252371916508539,0.504155124653740,0.043333333333333,0.436170212765957,0.009838532357694,0.775510204081633,0.005608366362998,0.016222479721900,0.048400000000000,0.812500000000000,0.175275681950087,0.773195876288660,0.047524752475248,0.029603273283619,0.018061544808204,0.326086956521739,0.312280701754386,0.514767932489452,0.434782608695652
0.015625000000000,0.600000000000000,0.000000000000000,0.242884250474383,0.509695290858726,0.045000000000000,0.391937290033595,0.010930384940284,0.612244897959184,0.013229146538601,0.217844727694090,0.050800000000000,0.625000000000000,0.232153221125943,0.041237113402062,0.047524752475248,0.028078658420632,0.017428103424479,0.333333333333333,0.319298245614035,0.506329113924051,0.410628019323671
0.015625000000000,0.533333333333333,0.000000000000000,0.235294117647059,0.512465373961219,0.046666666666667,0.395296752519597,0.012829123704633,0.693877551020408,0.001248921921172,0.212050984936269,0.053200000000000,0.645833333333333,0.201392919326756,0.690721649484536,0.049504950495050,0.032448293389337,0.001681719231194,0.340579710144928,0.326315789473684,0.493670886075949,0.391304347826087
0.015625000000000,0.466666666666667,0.000000000000000,0.225806451612903,0.518005540166205,0.048333333333333,0.354983202687570,0.009487791746710,0.734693877551020,0.004778893690823,0.206257242178447,0.055200000000000,0.750000000000000,0.174695298897272,0.731958762886598,0.049504950495050,0.024143074527789,0.002316830812031,0.344202898550725,0.333333333333333,0.478902953586498,0.371980676328502
0.015625000000000,0.400000000000000,0.000000000000000,0.216318785578748,0.526315789473684,0.050000000000000,0.326427771556551,0.001287833781911,0.000000000000000,0.003605378376213,0.199304750869061,0.057200000000000,0.343750000000000,0.242019733023796,0.329896907216495,0.047524752475248,0.002187895265977,0.001748540254680,0.351449275362319,0.336842105263158,0.463080168776371,0.347826086956522
0.015625000000000,0.333333333333333,0.000000000000000,0.210626185958254,0.527700831024931,0.051111111111111,0.281634938409854,0.005040651781992,0.000000000000000,0.001215931530801,0.193511008111240,0.059200000000000,0.375000000000000,0.216482878699942,0.371134020618557,0.049504950495050,0.012102859314616,0.015111773439717,0.032608695652174,0.343859649122807,0.449367088607595,0.328502415458937
0.015625000000000,0.266666666666667,0.000000000000000,0.204933586337761,0.533240997229917,0.052222222222222,0.197088465845465,0.000455175448304,0.000000000000000,0.000136674474392,0.187717265353418,0.060800000000000,0.010416666666667,0.251886244921648,0.020618556701031,0.047524752475248,0.001176351787679,0.014580938269901,0.039855072463768,0.035087719298246,0.437763713080169,0.309178743961353
0.015625000000000,0.200000000000000,0.000000000000000,0.199240986717268,0.536011080332410,0.052777777777778,0.194848824188130,0.001844643442404,0.000000000000000,0.005636643840458,0.183082271147161,0.062000000000000,0.010416666666667,0.234474753337203,0.020618556701031,0.045544554455446,0.006526643323161,0.001409222050936,0.047101449275362,0.042105263157895,0.428270042194093,0.285024154589372
0.015625000000000,0.133333333333333,0.000000000000000,0.193548387096774,0.540166204986150,0.053333333333333,0.157334826427772,0.001233986194663,0.000000000000000,0.056295744710933,0.177288528389340,0.062800000000000,0.354166666666667,0.189204875217644,0.402061855670103,0.043564356435644,0.005953629709435,0.013581550593068,0.050724637681159,0.049122807017544,0.422995780590717,0.265700483091787
0.015625000000000,0.066666666666667,0.000000000000000,0.178368121442125,0.059556786703601,0.053888888888889,0.143896976483763,0.001558525371050,0.000000000000000,0.042633010184605,0.171494785631518,0.063600000000000,0.395833333333333,0.290771909460244,0.371134020618557,0.039603960396040,0.004401130534708,0.013126027323868,0.057971014492754,0.056140350877193,0.412447257383966,0.246376811594203
0.015625000000000,0.000000000000000,0.000000000000000,0.170777988614801,0.065096952908587,0.053888888888889,0.103023516237402,0.000815275390256,0.000000000000000,0.010457953747473,0.166859791425261,0.064000000000000,0.000000000000000,0.140452698781196,0.268041237113402,0.037623762376238,0.004645553960916,0.001271305195899,0.065217391304348,0.063157894736842,0.402953586497890,0.222222222222222
0.020833333333333,1.000000000000000,0.000000000000000,0.760910815939279,0.016620498614958,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.541135573580533,0.000000000000000,0.864583333333333,0.000000000000000,1.000000000000000,0.001980198019802,0.113830259618202,0.000000000000000,0.115942028985507,0.112280701754386,0.827004219409283,0.671497584541063
0.020833333333333,0.933333333333333,0.000000000000000,0.757115749525617,0.180055401662050,0.000000000000000,0.478723404255319,0.124384536362894,1.000000000000000,0.000000000000000,0.533024333719583,0.000000000000000,0.968750000000000,0.300058038305281,1.000000000000000,0.001980198019802,0.108135442206682,0.000000000000000,0.115942028985507,0.112280701754386,0.824894514767933,0.671497584541063
0.020833333333333,0.866666666666667,0.000000000000000,0.755218216318785,0.182825484764543,0.000000000000000,0.479843225083987,0.102229949081376,1.000000000000000,0.000000000000000,0.526071842410197,0.000000000000000,0.989583333333333,0.287869994196169,1.000000000000000,0.001980198019802,0.102568381651084,0.000000000000000,0.115942028985507,0.112280701754386,0.823839662447257,0.671497584541063
0.020833333333333,0.800000000000000,0.000000000000000,0.751423149905123,0.184210526315789,0.000000000000000,0.457446808510638,0.110689919193119,0.989795918367347,0.000000000000000,0.517960602549247,0.000000000000000,0.979166666666667,0.291352292513059,0.989690721649485,0.001980198019802,0.105426271886465,0.000000000000000,0.115942028985507,0.112280701754386,0.820675105485232,0.666666666666667
0.020833333333333,0.733333333333333,0.000000000000000,0.747628083491461,0.186980609418283,0.000000000000000,0.438409854423292,0.092961166983447,1.000000000000000,0.000000000000000,0.511008111239861,0.000000000000000,1.000000000000000,0.306442251886245,1.000000000000000,0.000000000000000,0.100088633221523,0.000000000000000,0.115942028985507,0.112280701754386,0.824894514767933,0.681159420289855
0.020833333333333,0.666666666666667,0.000000000000000,0.745730550284630,0.189750692520776,0.000000000000000,0.438409854423292,0.101846300780006,0.989795918367347,0.000000000000000,0.502896871378911,0.000000000000000,1.000000000000000,0.305281485780615,0.989690721649485,0.000000000000000,0.101746134877161,0.000000000000000,0.115942028985507,0.112280701754386,0.825949367088608,0.681159420289855
0.020833333333333,0.600000000000000,0.000000000000000,0.741935483870968,0.018005540166205,0.000000000000000,0.437290033594625,0.007667321006905,0.989795918367347,0.000000000000000,0.495944380069525,0.000000000000000,0.989583333333333,0.260591990713871,1.000000000000000,0.000000000000000,0.010999193638542,0.000000000000000,0.119565217391304,0.112280701754386,0.831223628691983,0.685990338164251
0.020833333333333,0.533333333333333,0.000000000000000,0.738140417457306,0.195290858725762,0.000000000000000,0.462486002239642,0.009280138078614,0.989795918367347,0.000000000000000,0.488991888760139,0.000000000000000,1.000000000000000,0.250725478816019,1.000000000000000,0.000000000000000,0.012348953466076,0.000000000000000,0.119565217391304,0.112280701754386,0.829113924050633,0.695652173913044
0.020833333333333,0.466666666666667,0.000000000000000,0.734345351043643,0.198060941828255,0.000000000000000,0.483202687569989,0.013242695139724,0.979591836734694,0.000000000000000,0.482039397450753,0.000000000000000,0.989583333333333,0.226349390597795,1.000000000000000,0.000000000000000,0.119581155997005,0.000000000000000,0.119565217391304,0.112280701754386,0.823839662447257,0.700483091787440
0.020833333333333,0.400000000000000,0.000000000000000,0.730550284629981,0.199445983379501,0.000000000000000,0.499440089585666,0.011104500802198,1.000000000000000,0.000000000000000,0.475086906141367,0.000000000000000,1.000000000000000,0.230412071967499,1.000000000000000,0.000000000000000,0.106760083966342,0.000000000000000,0.119565217391304,0.115789473684211,0.815400843881857,0.710144927536232
0.020833333333333,0.333333333333333,0.000000000000000,0.726755218216319,0.202216066481994,0.000000000000000,0.455767077267637,0.074723551889874,1.000000000000000,0.000000000000000,0.468134414831981,0.000000000000000,0.989583333333333,0.234474753337203,1.000000000000000,0.000000000000000,0.095411231192078,0.000000000000000,0.123188405797101,0.115789473684211,0.000000000000000,0.000000000000000
0.020833333333333,0.266666666666667,0.000000000000000,0.722960151802657,0.204986149584488,0.000000000000000,0.407054871220605,0.001173668162245,0.979591836734694,0.000000000000000,0.044032444959444,0.000000000000000,0.979166666666667,0.222867092280905,0.979381443298969,0.000000000000000,0.011337954406866,0.000000000000000,0.123188405797101,0.115789473684211,0.000000000000000,0.000000000000000
0.020833333333333,0.200000000000000,0.000000000000000,0.719165085388994,0.207756232686981,0.000000000000000,0.400335946248600,0.059449205016182,1.000000000000000,0.000000000000000,0.035921205098494,0.000000000000000,1.000000000000000,0.241439349970981,1.000000000000000,0.000000000000000,0.081715679739930,0.000000000000000,0.123188405797101,0.119298245614035,0.000000000000000,0.000000000000000
