14.4922, N10half_float4halfE
14.2812, N10half_float4halfE
14.0469, N10half_float4halfE
13.8203, N10half_float4halfE
12.4766, N10half_float4halfE
12.2734, N10half_float4halfE
12.1094, N10half_float4halfE
11.9297, N10half_float4halfE
11.4531, N10half_float4halfE
11.2891, N10half_float4halfE
11.1406, N10half_float4halfE
10.9766, N10half_float4halfE
8.96875, N10half_float4halfE
8.84375, N10half_float4halfE
8.71875, N10half_float4halfE
8.59375, N10half_float4halfE
10.9062, N10half_float4halfE
10.7266, N10half_float4halfE
10.5625, N10half_float4halfE
10.4219, N10half_float4halfE
10.4844, N10half_float4halfE
10.3359, N10half_float4halfE
10.1641, N10half_float4halfE
10.0312, N10half_float4halfE
6.72266, N10half_float4halfE
6.62891, N10half_float4halfE
6.52734, N10half_float4halfE
6.44531, N10half_float4halfE
8.91406, N10half_float4halfE
8.79688, N10half_float4halfE
8.67188, N10half_float4halfE
8.53906, N10half_float4halfE
9.52344, N10half_float4halfE
9.39062, N10half_float4halfE
9.24219, N10half_float4halfE
9.09375, N10half_float4halfE
7.61719, N10half_float4halfE
7.50391, N10half_float4halfE
7.39453, N10half_float4halfE
7.28125, N10half_float4halfE
8.58594, N10half_float4halfE
8.45312, N10half_float4halfE
8.32031, N10half_float4halfE
8.17969, N10half_float4halfE
7.34375, N10half_float4halfE
7.23828, N10half_float4halfE
7.11328, N10half_float4halfE
7.01953, N10half_float4halfE
5.78516, N10half_float4halfE
5.70703, N10half_float4halfE
5.62891, N10half_float4halfE
5.56641, N10half_float4halfE
5.38281, N10half_float4halfE
5.3125, N10half_float4halfE
5.23438, N10half_float4halfE
5.17188, N10half_float4halfE
5.27734, N10half_float4halfE
5.21484, N10half_float4halfE
5.14062, N10half_float4halfE
5.07812, N10half_float4halfE
4.82422, N10half_float4halfE
4.76172, N10half_float4halfE
4.69922, N10half_float4halfE
4.63672, N10half_float4halfE
5.59375, N10half_float4halfE
5.51562, N10half_float4halfE
5.43359, N10half_float4halfE
5.35547, N10half_float4halfE
3.59961, N10half_float4halfE
3.54688, N10half_float4halfE
3.50586, N10half_float4halfE
3.45703, N10half_float4halfE
4.52344, N10half_float4halfE
4.45703, N10half_float4halfE
4.39844, N10half_float4halfE
4.34375, N10half_float4halfE
4.55859, N10half_float4halfE
4.47656, N10half_float4halfE
4.41016, N10half_float4halfE
4.35156, N10half_float4halfE
3.36914, N10half_float4halfE
3.32031, N10half_float4halfE
3.27344, N10half_float4halfE
3.23242, N10half_float4halfE
4.21094, N10half_float4halfE
4.14453, N10half_float4halfE
4.08984, N10half_float4halfE
4.03125, N10half_float4halfE
3.69727, N10half_float4halfE
3.63867, N10half_float4halfE
3.58789, N10half_float4halfE
3.53516, N10half_float4halfE
2.99023, N10half_float4halfE
2.94727, N10half_float4halfE
2.9082, N10half_float4halfE
2.87891, N10half_float4halfE
3.0332, N10half_float4halfE
2.98828, N10half_float4halfE
2.94727, N10half_float4halfE
2.90625, N10half_float4halfE
3.06445, N10half_float4halfE
3.01758, N10half_float4halfE
2.97852, N10half_float4halfE
2.93359, N10half_float4halfE
2.71289, N10half_float4halfE
2.67969, N10half_float4halfE
2.64648, N10half_float4halfE
2.61328, N10half_float4halfE
2.70508, N10half_float4halfE
2.67383, N10half_float4halfE
2.63281, N10half_float4halfE
2.59766, N10half_float4halfE
2.7207, N10half_float4halfE
2.69141, N10half_float4halfE
2.65625, N10half_float4halfE
2.62695, N10half_float4halfE
2.07812, N10half_float4halfE
2.05859, N10half_float4halfE
2.03516, N10half_float4halfE
2.01172, N10half_float4halfE
3.35547, N10half_float4halfE
3.30859, N10half_float4halfE
3.25586, N10half_float4halfE
3.20508, N10half_float4halfE
2.21484, N10half_float4halfE
2.18555, N10half_float4halfE
2.1582, N10half_float4halfE
2.12891, N10half_float4halfE
1.71094, N10half_float4halfE
1.69434, N10half_float4halfE
1.6709, N10half_float4halfE
1.65527, N10half_float4halfE
2.26758, N10half_float4halfE
2.24414, N10half_float4halfE
2.2168, N10half_float4halfE
2.19141, N10half_float4halfE
2.47266, N10half_float4halfE
2.44141, N10half_float4halfE
2.41406, N10half_float4halfE
2.38086, N10half_float4halfE
1.55469, N10half_float4halfE
1.53613, N10half_float4halfE
1.5166, N10half_float4halfE
1.50195, N10half_float4halfE
1.68262, N10half_float4halfE
1.66406, N10half_float4halfE
1.6416, N10half_float4halfE
1.62598, N10half_float4halfE
1.60254, N10half_float4halfE
1.58691, N10half_float4halfE
1.57031, N10half_float4halfE
1.55273, N10half_float4halfE
1.12207, N10half_float4halfE
1.10742, N10half_float4halfE
1.09473, N10half_float4halfE
1.08203, N10half_float4halfE
1.68945, N10half_float4halfE
1.6709, N10half_float4halfE
1.64941, N10half_float4halfE
1.63281, N10half_float4halfE
1.0752, N10half_float4halfE
1.06055, N10half_float4halfE
1.05078, N10half_float4halfE
1.03809, N10half_float4halfE
1.89453, N10half_float4halfE
1.875, N10half_float4halfE
1.85742, N10half_float4halfE
1.83887, N10half_float4halfE
1.41797, N10half_float4halfE
1.40137, N10half_float4halfE
1.39062, N10half_float4halfE
1.375, N10half_float4halfE
1.03906, N10half_float4halfE
1.02832, N10half_float4halfE
1.01855, N10half_float4halfE
1.00977, N10half_float4halfE
1.19336, N10half_float4halfE
1.17773, N10half_float4halfE
1.16602, N10half_float4halfE
1.15137, N10half_float4halfE
1.19141, N10half_float4halfE
1.17871, N10half_float4halfE
1.16309, N10half_float4halfE
1.15137, N10half_float4halfE
1.18262, N10half_float4halfE
1.16992, N10half_float4halfE
1.15723, N10half_float4halfE
1.14258, N10half_float4halfE
0.839844, N10half_float4halfE
0.828613, N10half_float4halfE
0.820801, N10half_float4halfE
0.809082, N10half_float4halfE
1.35059, N10half_float4halfE
1.33203, N10half_float4halfE
1.31641, N10half_float4halfE
1.30273, N10half_float4halfE
1.16113, N10half_float4halfE
1.15234, N10half_float4halfE
1.1377, N10half_float4halfE
1.12793, N10half_float4halfE
1.04785, N10half_float4halfE
1.03809, N10half_float4halfE
1.02637, N10half_float4halfE
1.01465, N10half_float4halfE
0.572754, N10half_float4halfE
0.567383, N10half_float4halfE
0.562012, N10half_float4halfE
0.556152, N10half_float4halfE
1.01172, N10half_float4halfE
0.999023, N10half_float4halfE
0.989258, N10half_float4halfE
0.979004, N10half_float4halfE
0.986816, N10half_float4halfE
0.976074, N10half_float4halfE
0.967773, N10half_float4halfE
0.958984, N10half_float4halfE
0.890137, N10half_float4halfE
0.87793, N10half_float4halfE
0.870117, N10half_float4halfE
0.860352, N10half_float4halfE
0.65918, N10half_float4halfE
0.65332, N10half_float4halfE
0.647461, N10half_float4halfE
0.64209, N10half_float4halfE
1.10059, N10half_float4halfE
1.08594, N10half_float4halfE
1.07422, N10half_float4halfE
1.06348, N10half_float4halfE
0.63916, N10half_float4halfE
0.634766, N10half_float4halfE
0.632324, N10half_float4halfE
0.629395, N10half_float4halfE
0.642578, N10half_float4halfE
0.640137, N10half_float4halfE
0.63623, N10half_float4halfE
0.634277, N10half_float4halfE
0.655762, N10half_float4halfE
0.651855, N10half_float4halfE
0.649414, N10half_float4halfE
0.646484, N10half_float4halfE
0.632812, N10half_float4halfE
0.62793, N10half_float4halfE
0.625977, N10half_float4halfE
0.622559, N10half_float4halfE
0.304443, N10half_float4halfE
0.303711, N10half_float4halfE
0.302734, N10half_float4halfE
0.301025, N10half_float4halfE
0.511719, N10half_float4halfE
0.509766, N10half_float4halfE
0.507812, N10half_float4halfE
0.504883, N10half_float4halfE
0.387451, N10half_float4halfE
0.38623, N10half_float4halfE
0.384521, N10half_float4halfE
0.382812, N10half_float4halfE
0.892578, N10half_float4halfE
0.885254, N10half_float4halfE
0.875977, N10half_float4halfE
0.866699, N10half_float4halfE
0.30957, N10half_float4halfE
0.30957, N10half_float4halfE
0.309082, N10half_float4halfE
0.308594, N10half_float4halfE
0.543457, N10half_float4halfE
0.541504, N10half_float4halfE
0.540527, N10half_float4halfE
0.537109, N10half_float4halfE
0.340088, N10half_float4halfE
0.338135, N10half_float4halfE
0.337158, N10half_float4halfE
0.335693, N10half_float4halfE
0.521973, N10half_float4halfE
0.519531, N10half_float4halfE
0.51709, N10half_float4halfE
0.515625, N10half_float4halfE
0.612793, N10half_float4halfE
0.608398, N10half_float4halfE
0.60498, N10half_float4halfE
0.600586, N10half_float4halfE
0.819336, N10half_float4halfE
0.814453, N10half_float4halfE
0.811035, N10half_float4halfE
0.805176, N10half_float4halfE
0.580078, N10half_float4halfE
0.578125, N10half_float4halfE
0.574219, N10half_float4halfE
0.571777, N10half_float4halfE
0.464355, N10half_float4halfE
0.461914, N10half_float4halfE
0.460205, N10half_float4halfE
0.458008, N10half_float4halfE
0.473633, N10half_float4halfE
0.472412, N10half_float4halfE
0.470703, N10half_float4halfE
0.46875, N10half_float4halfE
0.67627, N10half_float4halfE
0.669434, N10half_float4halfE
0.663574, N10half_float4halfE
0.657227, N10half_float4halfE
0.556641, N10half_float4halfE
0.551758, N10half_float4halfE
0.54541, N10half_float4halfE
0.541016, N10half_float4halfE
0.530273, N10half_float4halfE
0.527832, N10half_float4halfE
0.526367, N10half_float4halfE
0.524414, N10half_float4halfE
0.336426, N10half_float4halfE
0.335449, N10half_float4halfE
0.335205, N10half_float4halfE
0.334473, N10half_float4halfE
0.419189, N10half_float4halfE
0.418213, N10half_float4halfE
0.416016, N10half_float4halfE
0.414062, N10half_float4halfE
0.529297, N10half_float4halfE
0.52832, N10half_float4halfE
0.525879, N10half_float4halfE
0.522949, N10half_float4halfE
0.490479, N10half_float4halfE
0.487305, N10half_float4halfE
0.486328, N10half_float4halfE
0.48291, N10half_float4halfE
0.487061, N10half_float4halfE
0.48584, N10half_float4halfE
0.483398, N10half_float4halfE
0.480469, N10half_float4halfE
0.351074, N10half_float4halfE
0.350586, N10half_float4halfE
0.349365, N10half_float4halfE
0.348633, N10half_float4halfE
0.751953, N10half_float4halfE
0.744141, N10half_float4halfE
0.736328, N10half_float4halfE
0.728027, N10half_float4halfE
0.777344, N10half_float4halfE
0.769043, N10half_float4halfE
0.760254, N10half_float4halfE
0.751953, N10half_float4halfE
0.368652, N10half_float4halfE
0.367676, N10half_float4halfE
0.366455, N10half_float4halfE
0.365234, N10half_float4halfE
0.544434, N10half_float4halfE
0.541016, N10half_float4halfE
0.539551, N10half_float4halfE
0.537598, N10half_float4halfE
0.71582, N10half_float4halfE
0.712402, N10half_float4halfE
0.710449, N10half_float4halfE
0.704102, N10half_float4halfE
0.37085, N10half_float4halfE
0.369629, N10half_float4halfE
0.368896, N10half_float4halfE
0.366699, N10half_float4halfE
0.322998, N10half_float4halfE
0.321533, N10half_float4halfE
0.31958, N10half_float4halfE
0.318359, N10half_float4halfE
0.341064, N10half_float4halfE
0.341064, N10half_float4halfE
0.340576, N10half_float4halfE
0.339355, N10half_float4halfE
0.405029, N10half_float4halfE
0.403809, N10half_float4halfE
0.401855, N10half_float4halfE
0.400391, N10half_float4halfE
0.44873, N10half_float4halfE
0.446533, N10half_float4halfE
0.444092, N10half_float4halfE
0.442871, N10half_float4halfE
0.314209, N10half_float4halfE
0.313232, N10half_float4halfE
0.3125, N10half_float4halfE
0.311279, N10half_float4halfE
0.52002, N10half_float4halfE
0.516602, N10half_float4halfE
0.514648, N10half_float4halfE
0.51123, N10half_float4halfE
0.529297, N10half_float4halfE
0.526855, N10half_float4halfE
0.522949, N10half_float4halfE
0.521973, N10half_float4halfE
0.340576, N10half_float4halfE
0.340576, N10half_float4halfE
0.339844, N10half_float4halfE
0.339111, N10half_float4halfE
0.421143, N10half_float4halfE
0.420654, N10half_float4halfE
0.419189, N10half_float4halfE
0.417969, N10half_float4halfE
0.456055, N10half_float4halfE
0.455566, N10half_float4halfE
0.455566, N10half_float4halfE
0.45459, N10half_float4halfE
0.405518, N10half_float4halfE
0.405273, N10half_float4halfE
0.403809, N10half_float4halfE
0.403076, N10half_float4halfE
0.35791, N10half_float4halfE
0.357422, N10half_float4halfE
0.356934, N10half_float4halfE
0.355957, N10half_float4halfE
0.392822, N10half_float4halfE
